"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"11672","Native",4,41,"disamb","rp","disamb rp",8,0,183,183,"Unambiguous","Inconsistent",183
"11674","Native",4,26,"disamb","rp","disamb rp",5,0,302,302,"Ambiguous","Consistent",302
"11676","Native",4,28,"disamb","rp","disamb rp",7,0,226,226,"Ambiguous","Inconsistent",226
"11678","Native",4,25,"disamb","rp","disamb rp",8,0,273,273,"Unambiguous","Inconsistent",273
"11680","Native",4,34,"disamb","rp","disamb rp",5,0,347,347,"Ambiguous","Consistent",347
"11682","Native",4,38,"disamb","rp","disamb rp",5,0,262,262,"Ambiguous","Consistent",262
"11684","Native",4,30,"disamb","rp","disamb rp",5,0,194,194,"Ambiguous","Consistent",194
"11686","Native",4,48,"disamb","rp","disamb rp",7,0,166,166,"Ambiguous","Inconsistent",166
"11688","Native",4,27,"disamb","rp","disamb rp",6,1,0,NA,"Unambiguous","Consistent",NA
"11690","Native",4,35,"disamb","rp","disamb rp",6,0,431,431,"Unambiguous","Consistent",431
"11692","Native",4,45,"disamb","rp","disamb rp",8,0,293,293,"Unambiguous","Inconsistent",293
"11694","Native",4,42,"disamb","rp","disamb rp",5,0,277,277,"Ambiguous","Consistent",277
"11696","Native",4,47,"disamb","rp","disamb rp",6,0,218,218,"Unambiguous","Consistent",218
"11698","Native",4,39,"disamb","rp","disamb rp",6,0,303,303,"Unambiguous","Consistent",303
"11700","Native",4,44,"disamb","rp","disamb rp",7,0,187,187,"Ambiguous","Inconsistent",187
"11702","Native",4,32,"disamb","rp","disamb rp",7,0,1217,1217,"Ambiguous","Inconsistent",NA
"11704","Native",4,37,"disamb","rp","disamb rp",8,0,231,231,"Unambiguous","Inconsistent",231
"11706","Native",4,46,"disamb","rp","disamb rp",5,1,0,NA,"Ambiguous","Consistent",NA
"11708","Native",4,31,"disamb","rp","disamb rp",6,0,293,293,"Unambiguous","Consistent",293
"11710","Native",4,40,"disamb","rp","disamb rp",7,0,427,427,"Ambiguous","Inconsistent",427
"11712","Native",4,36,"disamb","rp","disamb rp",7,0,321,321,"Ambiguous","Inconsistent",321
"11713","Native",5,39,"disamb","rp","disamb rp",7,0,458,458,"Ambiguous","Inconsistent",458
"11715","Native",5,33,"disamb","rp","disamb rp",5,0,229,229,"Ambiguous","Consistent",229
"11717","Native",5,30,"disamb","rp","disamb rp",6,0,329,329,"Unambiguous","Consistent",329
"11719","Native",5,46,"disamb","rp","disamb rp",6,1,0,NA,"Unambiguous","Consistent",NA
"11721","Native",5,25,"disamb","rp","disamb rp",5,0,1090,1090,"Ambiguous","Consistent",1090
"11723","Native",5,42,"disamb","rp","disamb rp",6,1,0,NA,"Unambiguous","Consistent",NA
"11725","Native",5,41,"disamb","rp","disamb rp",5,1,0,NA,"Ambiguous","Consistent",NA
"11727","Native",5,36,"disamb","rp","disamb rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"11729","Native",5,34,"disamb","rp","disamb rp",6,1,0,NA,"Unambiguous","Consistent",NA
"11731","Native",5,35,"disamb","rp","disamb rp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"11733","Native",5,43,"disamb","rp","disamb rp",7,0,443,443,"Ambiguous","Inconsistent",443
"11735","Native",5,47,"disamb","rp","disamb rp",7,0,883,883,"Ambiguous","Inconsistent",883
"11737","Native",5,38,"disamb","rp","disamb rp",6,0,267,267,"Unambiguous","Consistent",267
"11739","Native",5,27,"disamb","rp","disamb rp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"11741","Native",5,45,"disamb","rp","disamb rp",5,1,0,NA,"Ambiguous","Consistent",NA
"11743","Native",5,37,"disamb","rp","disamb rp",5,0,131,131,"Ambiguous","Consistent",131
"11745","Native",5,48,"disamb","rp","disamb rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"11747","Native",5,44,"disamb","rp","disamb rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"11749","Native",5,26,"disamb","rp","disamb rp",6,1,0,NA,"Unambiguous","Consistent",NA
"11751","Native",5,32,"disamb","rp","disamb rp",8,0,448,448,"Unambiguous","Inconsistent",448
"11753","Native",5,28,"disamb","rp","disamb rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"11755","Native",5,31,"disamb","rp","disamb rp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"11757","Native",5,29,"disamb","rp","disamb rp",5,0,244,244,"Ambiguous","Consistent",244
"11759","Native",5,40,"disamb","rp","disamb rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"11762","Native",6,30,"disamb","rp","disamb rp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"11764","Native",6,35,"disamb","rp","disamb rp",8,0,241,241,"Unambiguous","Inconsistent",241
"11766","Native",6,43,"disamb","rp","disamb rp",8,0,369,369,"Unambiguous","Inconsistent",369
"11768","Native",6,36,"disamb","rp","disamb rp",5,0,291,291,"Ambiguous","Consistent",291
"11770","Native",6,32,"disamb","rp","disamb rp",5,1,0,NA,"Ambiguous","Consistent",NA
"11772","Native",6,37,"disamb","rp","disamb rp",6,1,0,NA,"Unambiguous","Consistent",NA
"11774","Native",6,47,"disamb","rp","disamb rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"11776","Native",6,33,"disamb","rp","disamb rp",6,0,139,139,"Unambiguous","Consistent",139
"11778","Native",6,41,"disamb","rp","disamb rp",6,1,0,NA,"Unambiguous","Consistent",NA
"11780","Native",6,26,"disamb","rp","disamb rp",7,0,540,540,"Ambiguous","Inconsistent",540
"11782","Native",6,39,"disamb","rp","disamb rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"11784","Native",6,38,"disamb","rp","disamb rp",7,0,102,102,"Ambiguous","Inconsistent",102
"11786","Native",6,25,"disamb","rp","disamb rp",6,0,88,88,"Unambiguous","Consistent",88
"11788","Native",6,34,"disamb","rp","disamb rp",7,0,179,179,"Ambiguous","Inconsistent",179
"11790","Native",6,27,"disamb","rp","disamb rp",8,0,143,143,"Unambiguous","Inconsistent",143
"11792","Native",6,48,"disamb","rp","disamb rp",5,1,0,NA,"Ambiguous","Consistent",NA
"11794","Native",6,28,"disamb","rp","disamb rp",5,0,331,331,"Ambiguous","Consistent",331
"11796","Native",6,31,"disamb","rp","disamb rp",8,0,183,183,"Unambiguous","Inconsistent",183
"11798","Native",6,46,"disamb","rp","disamb rp",7,0,136,136,"Ambiguous","Inconsistent",136
"11800","Native",6,40,"disamb","rp","disamb rp",5,0,184,184,"Ambiguous","Consistent",184
"11802","Native",6,42,"disamb","rp","disamb rp",7,0,179,179,"Ambiguous","Inconsistent",179
"11804","Native",6,45,"disamb","rp","disamb rp",6,1,0,NA,"Unambiguous","Consistent",NA
"11806","Native",6,44,"disamb","rp","disamb rp",5,1,0,NA,"Ambiguous","Consistent",NA
"11808","Native",6,29,"disamb","rp","disamb rp",6,1,0,NA,"Unambiguous","Consistent",NA
"11809","Native",7,44,"disamb","rp","disamb rp",6,0,1179,1179,"Unambiguous","Consistent",1179
"11811","Native",7,35,"disamb","rp","disamb rp",5,0,624,624,"Ambiguous","Consistent",624
"11813","Native",7,26,"disamb","rp","disamb rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"11815","Native",7,38,"disamb","rp","disamb rp",8,0,170,170,"Unambiguous","Inconsistent",170
"11817","Native",7,28,"disamb","rp","disamb rp",6,0,222,222,"Unambiguous","Consistent",222
"11819","Native",7,45,"disamb","rp","disamb rp",7,0,2273,2273,"Ambiguous","Inconsistent",2273
"11821","Native",7,41,"disamb","rp","disamb rp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"11823","Native",7,43,"disamb","rp","disamb rp",5,0,1172,1172,"Ambiguous","Consistent",1172
"11825","Native",7,27,"disamb","rp","disamb rp",5,0,481,481,"Ambiguous","Consistent",481
"11827","Native",7,32,"disamb","rp","disamb rp",6,0,460,460,"Unambiguous","Consistent",460
"11829","Native",7,47,"disamb","rp","disamb rp",5,0,7894,7894,"Ambiguous","Consistent",NA
"11831","Native",7,42,"disamb","rp","disamb rp",8,0,432,432,"Unambiguous","Inconsistent",432
"11833","Native",7,29,"disamb","rp","disamb rp",7,0,393,393,"Ambiguous","Inconsistent",393
"11835","Native",7,46,"disamb","rp","disamb rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"11837","Native",7,36,"disamb","rp","disamb rp",6,0,161,161,"Unambiguous","Consistent",161
"11839","Native",7,39,"disamb","rp","disamb rp",5,1,0,NA,"Ambiguous","Consistent",NA
"11841","Native",7,48,"disamb","rp","disamb rp",6,0,243,243,"Unambiguous","Consistent",243
"11843","Native",7,33,"disamb","rp","disamb rp",7,0,516,516,"Ambiguous","Inconsistent",516
"11845","Native",7,34,"disamb","rp","disamb rp",8,0,587,587,"Unambiguous","Inconsistent",587
"11847","Native",7,40,"disamb","rp","disamb rp",6,1,0,NA,"Unambiguous","Consistent",NA
"11849","Native",7,30,"disamb","rp","disamb rp",8,0,257,257,"Unambiguous","Inconsistent",257
"11851","Native",7,25,"disamb","rp","disamb rp",7,0,427,427,"Ambiguous","Inconsistent",427
"11853","Native",7,31,"disamb","rp","disamb rp",5,1,0,NA,"Ambiguous","Consistent",NA
"11855","Native",7,37,"disamb","rp","disamb rp",7,0,180,180,"Ambiguous","Inconsistent",180
"11858","Native",8,46,"disamb","rp","disamb rp",5,0,862,862,"Ambiguous","Consistent",862
"11860","Native",8,41,"disamb","rp","disamb rp",8,0,191,191,"Unambiguous","Inconsistent",191
"11862","Native",8,39,"disamb","rp","disamb rp",6,0,352,352,"Unambiguous","Consistent",352
"11864","Native",8,35,"disamb","rp","disamb rp",6,0,725,725,"Unambiguous","Consistent",725
"11866","Native",8,26,"disamb","rp","disamb rp",5,0,417,417,"Ambiguous","Consistent",417
"11868","Native",8,44,"disamb","rp","disamb rp",7,0,207,207,"Ambiguous","Inconsistent",207
"11870","Native",8,38,"disamb","rp","disamb rp",5,0,1351,1351,"Ambiguous","Consistent",1351
"11872","Native",8,28,"disamb","rp","disamb rp",7,0,529,529,"Ambiguous","Inconsistent",529
"11874","Native",8,34,"disamb","rp","disamb rp",5,0,582,582,"Ambiguous","Consistent",582
"11876","Native",8,36,"disamb","rp","disamb rp",7,0,469,469,"Ambiguous","Inconsistent",469
"11878","Native",8,48,"disamb","rp","disamb rp",7,0,842,842,"Ambiguous","Inconsistent",842
"11880","Native",8,47,"disamb","rp","disamb rp",6,0,363,363,"Unambiguous","Consistent",363
"11882","Native",8,25,"disamb","rp","disamb rp",8,0,418,418,"Unambiguous","Inconsistent",418
"11884","Native",8,43,"disamb","rp","disamb rp",6,0,264,264,"Unambiguous","Consistent",264
"11886","Native",8,42,"disamb","rp","disamb rp",5,0,360,360,"Ambiguous","Consistent",360
"11888","Native",8,31,"disamb","rp","disamb rp",6,0,257,257,"Unambiguous","Consistent",257
"11890","Native",8,32,"disamb","rp","disamb rp",7,0,217,217,"Ambiguous","Inconsistent",217
"11892","Native",8,33,"disamb","rp","disamb rp",8,0,262,262,"Unambiguous","Inconsistent",262
"11894","Native",8,27,"disamb","rp","disamb rp",6,0,409,409,"Unambiguous","Consistent",409
"11896","Native",8,45,"disamb","rp","disamb rp",8,0,255,255,"Unambiguous","Inconsistent",255
"11898","Native",8,30,"disamb","rp","disamb rp",5,0,459,459,"Ambiguous","Consistent",459
"11900","Native",8,37,"disamb","rp","disamb rp",8,0,324,324,"Unambiguous","Inconsistent",324
"11902","Native",8,29,"disamb","rp","disamb rp",8,0,548,548,"Unambiguous","Inconsistent",548
"11904","Native",8,40,"disamb","rp","disamb rp",7,0,378,378,"Ambiguous","Inconsistent",378
"11905","Native",9,40,"disamb","rp","disamb rp",8,0,168,168,"Unambiguous","Inconsistent",168
"11907","Native",9,37,"disamb","rp","disamb rp",5,0,394,394,"Ambiguous","Consistent",394
"11909","Native",9,42,"disamb","rp","disamb rp",6,0,252,252,"Unambiguous","Consistent",252
"11911","Native",9,39,"disamb","rp","disamb rp",7,0,237,237,"Ambiguous","Inconsistent",237
"11913","Native",9,35,"disamb","rp","disamb rp",7,0,623,623,"Ambiguous","Inconsistent",623
"11915","Native",9,38,"disamb","rp","disamb rp",6,0,1398,1398,"Unambiguous","Consistent",1398
"11917","Native",9,26,"disamb","rp","disamb rp",6,0,381,381,"Unambiguous","Consistent",381
"11919","Native",9,32,"disamb","rp","disamb rp",8,0,412,412,"Unambiguous","Inconsistent",412
"11921","Native",9,29,"disamb","rp","disamb rp",5,0,645,645,"Ambiguous","Consistent",645
"11923","Native",9,47,"disamb","rp","disamb rp",7,0,2117,2117,"Ambiguous","Inconsistent",NA
"11925","Native",9,36,"disamb","rp","disamb rp",8,0,334,334,"Unambiguous","Inconsistent",334
"11927","Native",9,27,"disamb","rp","disamb rp",7,0,492,492,"Ambiguous","Inconsistent",492
"11929","Native",9,48,"disamb","rp","disamb rp",8,0,675,675,"Unambiguous","Inconsistent",675
"11931","Native",9,28,"disamb","rp","disamb rp",8,0,379,379,"Unambiguous","Inconsistent",379
"11933","Native",9,33,"disamb","rp","disamb rp",5,0,244,244,"Ambiguous","Consistent",244
"11935","Native",9,31,"disamb","rp","disamb rp",7,0,178,178,"Ambiguous","Inconsistent",178
"11937","Native",9,43,"disamb","rp","disamb rp",7,0,332,332,"Ambiguous","Inconsistent",332
"11939","Native",9,44,"disamb","rp","disamb rp",8,0,541,541,"Unambiguous","Inconsistent",541
"11941","Native",9,45,"disamb","rp","disamb rp",5,0,390,390,"Ambiguous","Consistent",390
"11943","Native",9,46,"disamb","rp","disamb rp",6,0,427,427,"Unambiguous","Consistent",427
"11945","Native",9,30,"disamb","rp","disamb rp",6,0,280,280,"Unambiguous","Consistent",280
"11947","Native",9,25,"disamb","rp","disamb rp",5,0,301,301,"Ambiguous","Consistent",301
"11949","Native",9,41,"disamb","rp","disamb rp",5,0,175,175,"Ambiguous","Consistent",175
"11951","Native",9,34,"disamb","rp","disamb rp",6,0,769,769,"Unambiguous","Consistent",769
"11953","Native",10,40,"disamb","rp","disamb rp",5,0,444,444,"Ambiguous","Consistent",444
"11955","Native",10,25,"disamb","rp","disamb rp",6,0,150,150,"Unambiguous","Consistent",150
"11957","Native",10,28,"disamb","rp","disamb rp",5,0,177,177,"Ambiguous","Consistent",177
"11959","Native",10,29,"disamb","rp","disamb rp",6,0,241,241,"Unambiguous","Consistent",241
"11961","Native",10,47,"disamb","rp","disamb rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"11963","Native",10,37,"disamb","rp","disamb rp",6,0,431,431,"Unambiguous","Consistent",431
"11965","Native",10,30,"disamb","rp","disamb rp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"11967","Native",10,45,"disamb","rp","disamb rp",6,1,0,NA,"Unambiguous","Consistent",NA
"11969","Native",10,36,"disamb","rp","disamb rp",5,1,0,NA,"Ambiguous","Consistent",NA
"11971","Native",10,26,"disamb","rp","disamb rp",7,0,284,284,"Ambiguous","Inconsistent",284
"11973","Native",10,32,"disamb","rp","disamb rp",5,0,281,281,"Ambiguous","Consistent",281
"11975","Native",10,43,"disamb","rp","disamb rp",8,0,304,304,"Unambiguous","Inconsistent",304
"11977","Native",10,33,"disamb","rp","disamb rp",6,0,181,181,"Unambiguous","Consistent",181
"11979","Native",10,31,"disamb","rp","disamb rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"11981","Native",10,39,"disamb","rp","disamb rp",8,0,166,166,"Unambiguous","Inconsistent",166
"11983","Native",10,42,"disamb","rp","disamb rp",7,0,655,655,"Ambiguous","Inconsistent",655
"11985","Native",10,48,"disamb","rp","disamb rp",5,0,800,800,"Ambiguous","Consistent",800
"11987","Native",10,27,"disamb","rp","disamb rp",8,0,160,160,"Unambiguous","Inconsistent",160
"11989","Native",10,35,"disamb","rp","disamb rp",8,0,185,185,"Unambiguous","Inconsistent",185
"11991","Native",10,46,"disamb","rp","disamb rp",7,0,188,188,"Ambiguous","Inconsistent",188
"11993","Native",10,38,"disamb","rp","disamb rp",7,0,188,188,"Ambiguous","Inconsistent",188
"11995","Native",10,34,"disamb","rp","disamb rp",7,0,410,410,"Ambiguous","Inconsistent",410
"11997","Native",10,44,"disamb","rp","disamb rp",5,0,178,178,"Ambiguous","Consistent",178
"11999","Native",10,41,"disamb","rp","disamb rp",6,0,264,264,"Unambiguous","Consistent",264
"12001","Native",11,37,"disamb","rp","disamb rp",7,0,1524,1524,"Ambiguous","Inconsistent",1524
"12003","Native",11,43,"disamb","rp","disamb rp",5,0,776,776,"Ambiguous","Consistent",776
"12005","Native",11,34,"disamb","rp","disamb rp",8,0,476,476,"Unambiguous","Inconsistent",476
"12007","Native",11,38,"disamb","rp","disamb rp",8,0,404,404,"Unambiguous","Inconsistent",404
"12009","Native",11,26,"disamb","rp","disamb rp",8,0,214,214,"Unambiguous","Inconsistent",214
"12011","Native",11,42,"disamb","rp","disamb rp",8,0,444,444,"Unambiguous","Inconsistent",444
"12013","Native",11,46,"disamb","rp","disamb rp",8,0,286,286,"Unambiguous","Inconsistent",286
"12015","Native",11,41,"disamb","rp","disamb rp",7,0,368,368,"Ambiguous","Inconsistent",368
"12017","Native",11,31,"disamb","rp","disamb rp",5,0,398,398,"Ambiguous","Consistent",398
"12019","Native",11,45,"disamb","rp","disamb rp",7,0,1318,1318,"Ambiguous","Inconsistent",1318
"12021","Native",11,35,"disamb","rp","disamb rp",5,0,708,708,"Ambiguous","Consistent",708
"12023","Native",11,32,"disamb","rp","disamb rp",6,0,978,978,"Unambiguous","Consistent",978
"12025","Native",11,47,"disamb","rp","disamb rp",5,0,324,324,"Ambiguous","Consistent",324
"12027","Native",11,36,"disamb","rp","disamb rp",6,0,402,402,"Unambiguous","Consistent",402
"12029","Native",11,25,"disamb","rp","disamb rp",7,0,98,98,"Ambiguous","Inconsistent",98
"12031","Native",11,30,"disamb","rp","disamb rp",8,0,672,672,"Unambiguous","Inconsistent",672
"12033","Native",11,40,"disamb","rp","disamb rp",6,0,404,404,"Unambiguous","Consistent",404
"12035","Native",11,48,"disamb","rp","disamb rp",6,0,680,680,"Unambiguous","Consistent",680
"12037","Native",11,29,"disamb","rp","disamb rp",7,0,424,424,"Ambiguous","Inconsistent",424
"12039","Native",11,27,"disamb","rp","disamb rp",5,0,678,678,"Ambiguous","Consistent",678
"12041","Native",11,33,"disamb","rp","disamb rp",7,0,410,410,"Ambiguous","Inconsistent",410
"12043","Native",11,39,"disamb","rp","disamb rp",5,0,672,672,"Ambiguous","Consistent",672
"12045","Native",11,28,"disamb","rp","disamb rp",6,0,326,326,"Unambiguous","Consistent",326
"12047","Native",11,44,"disamb","rp","disamb rp",6,0,434,434,"Unambiguous","Consistent",434
"12049","Native",12,37,"disamb","rp","disamb rp",6,0,377,377,"Unambiguous","Consistent",377
"12051","Native",12,43,"disamb","rp","disamb rp",8,0,705,705,"Unambiguous","Inconsistent",705
"12053","Native",12,25,"disamb","rp","disamb rp",6,0,168,168,"Unambiguous","Consistent",168
"12055","Native",12,26,"disamb","rp","disamb rp",7,0,268,268,"Ambiguous","Inconsistent",268
"12057","Native",12,46,"disamb","rp","disamb rp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"12059","Native",12,31,"disamb","rp","disamb rp",8,0,220,220,"Unambiguous","Inconsistent",220
"12061","Native",12,39,"disamb","rp","disamb rp",8,0,322,322,"Unambiguous","Inconsistent",322
"12063","Native",12,38,"disamb","rp","disamb rp",7,0,179,179,"Ambiguous","Inconsistent",179
"12065","Native",12,27,"disamb","rp","disamb rp",8,0,572,572,"Unambiguous","Inconsistent",572
"12067","Native",12,41,"disamb","rp","disamb rp",6,0,304,304,"Unambiguous","Consistent",304
"12069","Native",12,29,"disamb","rp","disamb rp",6,0,228,228,"Unambiguous","Consistent",228
"12071","Native",12,35,"disamb","rp","disamb rp",8,0,243,243,"Unambiguous","Inconsistent",243
"12073","Native",12,40,"disamb","rp","disamb rp",5,0,311,311,"Ambiguous","Consistent",311
"12075","Native",12,33,"disamb","rp","disamb rp",6,0,150,150,"Unambiguous","Consistent",150
"12077","Native",12,36,"disamb","rp","disamb rp",5,0,165,165,"Ambiguous","Consistent",165
